	Unnamed: 0	cote	article_id	chapitre	revue_annee	page	article_description	article_section
15351	38103	90156x1902x78	AMN-1902-197	Défense de la méditerranée contre le pèlerinage de la Mecque. Organisation sanitaire du Maroc, par le Dr Torel, 	1902	197	 État actuel du Maroc. Absence de toute notion d'hygiène / Mesures d'hygiène prescrites par le coran	article
15354	38107	90156x1902x78	AMN-1902-201	Défense de la méditerranée contre le pèlerinage de la Mecque. Organisation sanitaire du Maroc, par le Dr Torel,  / Mesures prises contre les dangers du pèlerinage. Conseils sanitaires de Constantinople et d'alexandrie / Organisation sanitaire actuelle du Maroc	1902	201		article
15361	38116	90156x1902x78	AMN-1902-210	Une observation d'atrophie testiculaire survenue dans le cours d'une pneumonie lobaire, par le Dr Rousseau, 	1902	210		article
15374	38149	90156x1902x78	AMN-1902-241	Le développement physique chez les mousses du vaisseau-école « La Bretagne », par le Dr C. Mathis,  / Première partie / L'école des mousses. Son but. Son recrutement	1902	241		article
15375	38151	90156x1902x78	AMN-1902-243	Le développement physique chez les mousses du vaisseau-école « La Bretagne », par le Dr C. Mathis, 	1902	243	 Première partie. L'école des mousses. Son but. Son recrutement / Conditions physiques exigées	article
15380	38166	90156x1902x78	AMN-1902-258	Extrait du rapport de fin de campagne du Dr Barbe, 	1902	258	 I. Trois cas de grippe observés à bord du Casabianca / II. Le paludisme à Bizerte	article
15384	38178	90156x1902x78	AMN-1902-270	Médecine européenne et médecine indigène en Extrême-Orient, par le Dr Jules Régnault, 	1902	270		article
15385	38181	90156x1902x78	AMN-1902-273	Médecine européenne et médecine indigène en Extrême-Orient, par le Dr Jules Régnault,  / Nécessité de notions hygiéniques à donner aux équipages, par le Dr Douarre, 	1902	273		article
15386	38184	90156x1902x78	AMN-1902-276	Nécessité de notions hygiéniques à donner aux équipages, par le Dr Douarre,  / Avis important pour les hommes	1902	276		article
15387	38188	90156x1902x78	AMN-1902-280	Nécessité de notions hygiéniques à donner aux équipages, par le Dr Douarre, 	1902	280	 Avis important pour les hommes / Rapport clinique sur la malaria, par le Dr J. Bell, ... et G.-E. Steward, ..., d'après les observations faites à l'hôpital civil du gouvernement pendant la moitié de l'année 1901, traduit de l'anglais, par le Dr Duval, .	article
15388	38189	90156x1902x78	AMN-1902-281	Rapport clinique sur la malaria, par le Dr J. Bell, 	1902	281	 et G.-E. Steward, ..., d'après les observations faites à l'hôpital civil du gouvernement pendant la moitié de l'année 1901, traduit de l'anglais, par le Dr Duval,  / Phtisie / Abcès du foie	article
15395	38197	90156x1902x78	AMN-1902-289	Variétés / Statistique de la marine néerlandaise pour 1900	1902	289		article
15463	38299	90156x1902x78	AMN-1902-391	Extraction d'un corps étranger du rectum, par le Dr E. Plagneux, 	1902	391	 Observation. X / Opération	article
15488	38339	90156x1902x78	AMN-1902-431	Hôpitaux et Lazarets de la mer rouge, par le Dr Avrilleaud,  / 1° Djibouti. Côte des Somalis	1902	431		article
15489	38343	90156x1902x78	AMN-1902-435	Hôpitaux et Lazarets de la mer rouge, par le Dr Avrilleaud, 	1902	435	 1° Djibouti. Côte des Somalis / 2° Périm / 3° Massouah	article
15496	38361	90156x1902x78	AMN-1902-451	Mission hydrographique du « Bengali » dans le golfe de Siam. Rapport médical, par le Dr A. Lafolie,  / Le bâtiment / L'infirmerie / La pharmacie	1902	451		article
15497	38362	90156x1902x78	AMN-1902-452	Mission hydrographique du « Bengali » dans le golfe de Siam. Rapport médical, par le Dr A. Lafolie, 	1902	452	 Le bâtiment. La pharmacie / Les caisses à eau	article
15499	38365	90156x1902x78	AMN-1902-455	Mission hydrographique du « Bengali » dans le golfe de Siam. Rapport médical, par le Dr A. Lafolie,  / Le golfe de Ha-Tien / A. Aperçu géographique / Îles des pirates / Pointe Kep	1902	455		article
15507	38376	90156x1902x78	AMN-1902-464	Hydrologie médicale (oxalurie), par le Dr Dedet, 	1902	464		article
15516	38389	90156x1902x78	AMN-1902-477	Avis de la direction	1902	477		article
15520	38397	90156x1903x79	AMN-1903-5	La peste chez les animaux, spécialement dans ses rapports avec la prophylaxie sanitaire, par le Dr Torel, 	1903	5		article
15546	38429	90156x1903x79	AMN-1903-37	"Mission hydrographique du ""Bengali"" dans le golfe de Siam. Rapport médical, par le Dr A. Lafolie, "	1903	37	 (Suite et fin.). / D. Botanique. / E. Météorologie. - Climatologie	article
15552	38441	90156x1903x79	AMN-1903-49	"Mission hydrographique du ""Bengali"" dans le golfe de Siam. Rapport médical, par le Dr A. Lafolie,"	1903	49	 (Suite et fin.). F. Itinéraire. Cas de chirurgie. Observation I. / Observation II. / Observation III. / Observation IV. / Cas de médecine. / Paludisme. / Dysenterie	article
15558	38449	90156x1903x79	AMN-1903-57	La prophylaxie par l'eau de boisson dans la marine, par le Dr le Méhauté, 	1903	57	 Introduction. / I. Les procédés actuels d'emmagasinage et de distribution de l'eau potable à bord sont défectueux. - Épidémies nautiques qui doivent être attribuées à la pollution secondaire de l'eau distillée. / A. Inconvénients des procédés actuels d'emmagasinage et de distribution de l'eau distillée à bord. / 1° L'eau est contaminée par l'aérateur (D)	article
15559	38451	90156x1903x79	AMN-1903-59	La prophylaxie par l'eau de boisson dans la marine, par le Dr le Méhauté	1903	59	 I. Les procédés actuels d'emmagasinage et de distribution de l'eau potable à bord sont défectueux. - Épidémies nautiques qui doivent être attribuées à la pollution secondaire de l'eau distillée. A. Inconvénients des procédés actuels d'emmagasinage et de distribution de l'eau distillée à bord. 1° L'eau est contaminée par l'aérateur (D). / 2° L'eau peut se contaminer dans le réfrigérant (Z). / 3° L'eau se contamine dans le filtre à charbon (P)	article
15574	38473	90156x1903x79	AMN-1903-81	Lutte contre la tuberculose à bord, par le Dr Couteaud	1903	81	 / Préambule	article
15607	38553	90156x1903x79	AMN-1903-161	Établissements hospitaliers en Islande, par le Dr Fallier	1903	161	 / 1° Hôpitaux de Reykiavick. / A. Ancien hôpital des Soeurs de Saint-Joseph de Chambéry	article
15617	38568	90156x1903x79	AMN-1903-176	Le couchage du matelot, par le Dr A. Valence, 	1903	176	 / Historique	article
15627	38608	90156x1903x79	AMN-1903-217	Lèpre observée dans la région de Lang-Son (Tonkin), parmi les populations de race Tho, par le Dr Moulinier, 	1903	217	 / La prophylaxie par l'eau de boisson dans la marine, par le Dr le Méhauté, ... (Suite et fin.). / 1. Poste de stérilisation. / Filtre clarificateur	article
15640	38630	90156x1903x79	AMN-1903-239	Bulletin Officiel. / Janvier 1903. Dépêches ministérielles concernant les officiers du corps de santé de la marine	1903	239		article
15641	38632	90156x1903x79	AMN-1903-241	Bizerte et les établissements de la marine dans le goulet et le lac, par le Dr Dufour, 	1903	241	 / Littoral. - Configuration orographique. - Cours d'eau. - Bassin des lacs. - Climat. - Météorologie. - Sol. - Faune et flore. / Littoral	article
15657	38666	90156x1903x79	AMN-1903-275	De la désinfection à bord des bâtiments. Par l'appareil clayton, par le Dr Vialet	1903	275	 / Note sur une forme mixte et peu connue de béri-béri et de scorbut, avec quelques remarques sur la thérapeutique alimentaire, par le Dr J. B. Van-Leent..	article
15658	38671	90156x1903x79	AMN-1903-280	Variétés. / Conclusions. Présentées à la conférence internationale pour la prophylaxie de la syphilis et des maladies vénériennes tenue à Bruxelles en septembre 1902, par M. le Dr Auffret	1903	280		article
15659	38672	90156x1903x79	AMN-1903-281	Variétés. Conclusions. Présentées à la conférence internationale pour la prophylaxie de la syphilis et des maladies vénériennes tenue à Bruxelles en septembre 1902, par M. le Dr Auffret	1903	281	 / Instructions relatives à la récolte des moustiques, par le Dr M. Neveu-Lemaire	article
15661	38680	90156x1903x79	AMN-1903-289	Variétés. Adoption, dans le matériel médical, de pansements tout préparés. [C. Pelletan.]. / La lutte contre l'alcoolisme	1903	289		article
15662	38681	90156x1903x79	AMN-1903-290	Variétés. La lutte contre l'alcoolisme. / La lutte contre la tuberculose	1903	290		article
15686	38737	90156x1903x79	AMN-1903-346	Considérations relatives à la suppression de la filtration de l'eau distillée sur les bâtiments, par le Dr Guézennec	1903	346		article
15692	38766	90156x1903x79	AMN-1903-373	Accidents provoqués par les gaz délétères de la poudre sans fumée, par le Dr Torel	1903	373		article
15695	38775	90156x1903x79	AMN-1903-384	Variétés. Note concernant le développement des élèves de l'école navale (promotion du 1er octore 1902). Par le Dr Thémoin	1903	384	 / Perforation intestinale dans la fièvre typhoïde : second cas d'opération suivie de succès, par A. Bowlby. Résumé par le Dr Guibaud..	article
15696	38776	90156x1903x79	AMN-1903-385	Variétés. Perforation intestinale dans la fièvre typhoïde : second cas d'opération suivie de succès, par A. Bowlby. Résumé par le Dr Guibaud	1903	385	 / Historique de la découverte des trypanosomes chez l'homme, par R. W. Boyce, Ronald Ross et Ch. S. Sherrington, traduit de l'anglais, par le Dr Guibaud..	article
15697	38777	90156x1903x79	AMN-1903-386	Variétés. Historique de la découverte des trypanosomes chez l'homme, par R. W. Boyce, Ronald Ross et Ch. S. Sherrington, traduit de l'anglais, par le Dr Guibaud	1903	386	 / Méthode perfectionnée pour le diagnostic microscopique de la fièvre intermittente, par M. Ronald Ross, traduit de l'anglais, par M. le Dr M. Guibaud..	article
15698	38779	90156x1903x79	AMN-1903-388	Variétés. Méthode perfectionnée pour le diagnostic microscopique de la fièvre intermittente, par M. Ronald Ross, traduit de l'anglais, par M. le Dr M. Guibaud	1903	388	 / Influences des mesures sanitaires pour la prophylaxie de la fièvre typhoïde et de la dysenterie, par le capitaine Le Hunte-Cooper, ... Traduit de l'anglais et résumé, par le Dr Guibaud..	article
15699	38785	90156x1903x79	AMN-1903-394	Variétés. Influences des mesures sanitaires pour la prophylaxie de la fièvre typhoïde et de la dysenterie, par le capitaine Le Hunte-Cooper, 	1903	394	 Traduit de l'anglais et résumé, par le Dr Guibaud... / Extrait des sommaires de journaux et revues	article
15710	38813	90156x1903x79	AMN-1903-422	Nouvelle méthode d'analyse pour reconnaître la falsification des huiles, par M. Tambon	1903	422	 Introduction. / Critique des procédés actuels	article
15735	38855	90156x1903x79	AMN-1903-464	Variétés. / Le service religieux dans les hôpitaux de la marine	1903	464		article
15736	38858	90156x1903x79	AMN-1903-467	Variétés. / Le fonctionnement du service dans les hôpitaux civils à Paris	1903	467		article
15737	38860	90156x1903x79	AMN-1903-469	Variétés. Le fonctionnement du service dans les hôpitaux civils à Paris. [G. Mesureur.]. / Extrait du programme des concours de l'académie royale de médecine de Belgique	1903	469		article
15742	38867	90156x1903x79	AMN-1903-476	Bulletin Officiel. / Mars-avril 1903. Dépêches ministérielles concernant les officiers du corps de santé de la marine	1903	476		article
15777	38926	90156x1903x80	AMN-1903-53	Postes et passages des blessés à bord du croiseur cuirassé « Montcalm », par le Dr Léo, 	1903	53	 / Conclusions	article
15779	38930	90156x1903x80	AMN-1903-57	Variétés. 14e congrès international de médecine, tenu à Madrid, par le Dr Auffret, 	1903	57	 / Risque d'introduction de la fièvre jaune en Asie, par Patrick Manson. (Traduit de l'anglais par le Dr Guibaud, ...)	article
15780	38933	90156x1903x80	AMN-1903-60	Variétés. Risque d'introduction de la fièvre jaune en Asie, par Patrick Manson. (Traduit de l'anglais par le Dr Guibaud, 	1903	60	). / Les punitions dans la marine	article
15781	38940	90156x1903x80	AMN-1903-67	Variétés. Les punitions dans la marine. / Fermeture des chapelles de la marine	1903	67		article
15782	38941	90156x1903x80	AMN-1903-68	Variétés. Fermeture des chapelles de la marine. / La distribution de la viande à bord	1903	68		article
15783	38942	90156x1903x80	AMN-1903-69	Variétés. La distribution de la viande à bord. / Remplacement du café par une soupe pour le déjeuner des équipages. / Exposition d'hygiène et de secours aux blessés	1903	69		article
15784	38943	90156x1903x80	AMN-1903-70	Variétés. / Interdiction du tabac aux mousses. / Délivrance d'effets. / Simplification des formules de politesse dans la correspondance officielle. [Tissier]	1903	70		article
15785	38944	90156x1903x80	AMN-1903-71	Variétés. / Lutte contre la tuberculose (Nouvelle plaquette délivrée gratuitement par la Société de préservation contre la tuberculose). / Les crachoirs hygiéniques, par le Dr Chambissier (thèse)	1903	71		article
15786	38945	90156x1903x80	AMN-1903-72	Variétés. Les crachoirs hygiéniques, par le Dr Chambissier (thèse). [James Niven]	1903	72		article
15791	38954	90156x1903x80	AMN-1903-81	Le choléra à bord de la « Comète », par le Dr Lasserre, 	1903	81		article
15792	38967	90156x1903x80	AMN-1903-94	Note complémentaire sur le développement des élèves de l'École navale, par le Dr Thémoin, 	1903	94		article
15793	38972	90156x1903x80	AMN-1903-99	Nos pêcheurs des bancs et du French Shore, par le Dr A. Titi, 	1903	99	 / Pêcheurs français	article
15797	38982	90156x1903x80	AMN-1903-109	Variétés. Officiers en instance de convalescence. / Résidence libre. / Thermomètres enregistreurs. / Délivrance de ceintures de flanelle	1903	109		article
15798	38983	90156x1903x80	AMN-1903-110	Variétés. Délivrance de ceintures de flanelle. / Modification dans l'aménagement des navires. / Matériel de cuisine. / Admissions dans les hôpitaux. / Acuité visuelle des marins réadmis ou rengagés	1903	110		article
15799	38984	90156x1903x80	AMN-1903-111	Variétés. Acuité visuelle des marins réadmis ou rengagés. / Draps de hamac. / L'expédition Charcot	1903	111		article
15800	38986	90156x1903x80	AMN-1903-113	Variétés. / Avis concernant l'admission, en 1903, dans les trois écoles annexes de médecine navale et à l'École principale du Service de santé de la marine à Bordeaux	1903	113		article
15818	39034	90156x1903x80	AMN-1903-161	La table du matelot, par le Dr A. Valence, 	1903	161	 / Repas	article
15830	39080	90156x1903x80	AMN-1903-207	La conservation de l'eau potable à bord des navires de guerre, par le Dr L. Sestini, 	1903	207	 Traduction abrégée, par le Dr Santelli, ... / Première partie	article
15839	39093	90156x1903x80	AMN-1903-220	Variétés. Permutations. / Veston de cuir et veston de drap noir. / Ameublement de bord. / Question de préséance	1903	220		article
15840	39094	90156x1903x80	AMN-1903-221	Variétés. Question de préséance. / Frais d'embarquement et de débarquement des bagages. / Visites de Corps	1903	221		article
15841	39095	90156x1903x80	AMN-1903-222	Variétés. Visites de Corps. Visite du Ministre de la Marine à l'École principale du Service de santé de la Marine à Bordeaux. / Autorisation accordée aux officiers et fonctionnaires de la Marine, de faire partie de la société pour la propagation des langues étrangères en France. / Délivrance d'un thermo-cautère aux navires pourvus d'un médecin	1903	222		article
15844	39114	90156x1903x80	AMN-1903-241	Le croiseur de 2e classe « Pascal » dans l'escadre de l'Extrême-Orient, en 1901-1902, par le Dr Richer de Forges, 	1903	241	 / Nombre de malades et de journées de traitement	article
15849	39136	90156x1903x80	AMN-1903-263	Souvenirs de croisière dans la Mer Rouge, par le Dr Bartet, 	1903	263	 I. Djeddah. / Climat de Djeddah	article
15863	39157	90156x1903x80	AMN-1903-284	La filtration de l'eau potable à bord des navires de guerre, par le Dr Sestini, 	1903	284	 Traduction abrégée, par le Dr Santelli, ... / Bibliographie. / Publications nouvelles. / Les affections parasyphilitiques, par le Dr S.-R. Hermanides, ... - Octave Doin, éditeur, 8, place de l'Odéon, Paris-VIe	article
15870	39183	90156x1903x80	AMN-1903-310	Variétés. Admission des pensionnaires de la marine dans les établissements hospitaliers de la guerre. / Décoration des édifices de la marine. / Suppression de la grande tenue pour les officiers des différents corps de la marine. [Camille Pelletan]	1903	310		article
15871	39185	90156x1903x80	AMN-1903-312	Variétés. / Notification d'un décret sur les frais de route et de séjour	1903	312		article
15872	39187	90156x1903x80	AMN-1903-314	Variétés. Notification d'un décret sur les frais de route et de séjour. [Camille Pelletan]. / Délivrance d'une seringue de roux aux navires effectuant des campagnes lointaines. (Services de la Flotte armée, Service administratif de la Flotte, Subsistances et Hôpitaux.)	1903	314		article
15873	39189	90156x1903x80	AMN-1903-316	Variétés. / Liste des périodiques échangés avec les archives de médecine navale	1903	316		article
15890	39220	90156x1903x80	AMN-1903-347	Transformation myéloïde complète de la rate dans une intoxication subaiguë par le bichlorure de mercure. Étude anatomo-pathologique, par le Dr Moulinier, 	1903	347	 / Macroscopiquement. / Examen microscopique	article
15918	39266	90156x1903x80	AMN-1903-391	Variétés. / La lutte contre la syphilis	1903	391		article
15921	39276	90156x1903x80	AMN-1903-401	Climatologie et hygiène, influence de l'état électrique de l'atmosphère, particulièrement à Madagascar, par M. le Dr Joly	1903	401		article
15928	39291	90156x1903x80	AMN-1903-414	Hernie crurale étranglée, kélotomie, anus contre nature, guérison, par le Dr Barbe, 	1903	414	 / Fracture de la base du crâne, par le Dr Vialet, ..	article
15929	39294	90156x1903x80	AMN-1903-417	Fracture de la base du crâne, par le Dr Vialet, 	1903	417	 / Méthylarsinates de mercure, par M. Saint-Sernin, ... / Méthylarsinate mercureux	article
15930	39295	90156x1903x80	AMN-1903-418	Méthylarsinates de mercure, par M. Saint-Sernin, 	1903	418	 Méthylarsinate mercureux. Analyse. Dosage de l'arsenic	article
15936	39305	90156x1903x80	AMN-1903-428	L'eau distillée, comme eau de boisson à bord, par le Dr Pungier, 	1903	428	 / L'hygiène et les hôpitaux à Cuba, à la Nouvelle-Orléans et à New-York, par le Dr Pungier, ... / Cuba. / Santiago	article
15937	39308	90156x1903x80	AMN-1903-431	L'hygiène et les hôpitaux à Cuba, à la Nouvelle-Orléans et à New-York, par le Dr Pungier, 	1903	431	 Cuba. Santiago. / La Havane	article
15944	39333	90156x1903x80	AMN-1903-456	Variétés. / Laïcisation et organisation des services dans les hôpitaux de la marine (rapport au président de la république française, décret et arrêté ministériel)	1903	456		article
15947	39344	90156x1903x80	AMN-1903-467	Variétés. Hôpitaux d'Islande. / L'hygiène à bord du Suffren. / Décision ministérielle autorisant les officiers à faire partie de la ligue des médecins et des familles	1903	467		article
15948	39345	90156x1903x80	AMN-1903-468	Variétés. / Rapport au président de la république, suivi d'un décret portant modifications à l'ordonnance du 26 janvier 1832 sur les pensions de l'armée de mer. [Camille Pelletan]	1903	468		article
15949	39346	90156x1903x80	AMN-1903-469	Variétés. Rapport au président de la république, suivi d'un décret portant modifications à l'ordonnance du 26 janvier 1832 sur les pensions de l'armée de mer. [Émile Loubet]. / Visite médicale des marins. [Camille Pelletan]	1903	469		article
15950	39347	90156x1903x80	AMN-1903-470	Variétés. / The association of military surgeons of the United States. [James Evelyn Pilcher]. / The Enno Sander Prize	1903	470		article
15955	39362	90156x1904x81	AMN-1904-5	Appareil électrolyseur de l'eau de mer pour la désinfection des poulaines, par le Dr E. Bellet	1904	5		article
15961	39373	90156x1904x81	AMN-1904-16	Contribution à l'étude du pian à la Côte d'Ivoire, son traitement par le bichromate de potasse, par le Dr Cannac	1904	16	 / Traitement. / Médication indigène par le citrate de fer	article
15967	39400	90156x1904x81	AMN-1904-43	Un cas de chondrome du médius droit, par le Dr Lafolie	1904	43	 / Maladie actuelle. / État actuel. / Tumeur	article
15972	39409	90156x1904x81	AMN-1904-52	Méthylarsinate de bismuth, par M. A. Saint-Sernin	1904	52	 Dosage de l'arsenic	article
15982	39422	90156x1904x81	AMN-1904-65	Variétés. / Délivrance aux contre-torpilleurs d'escadre d'un filtre système Lapeyrère. [Camille Pelletan.]. / Dépêche ministérielle adressée au directeur des forges de la chaussade, à Guérigny	1904	65		article
15983	39423	90156x1904x81	AMN-1904-66	Variétés. Dépêche ministérielle adressée au directeur des forges de la chaussade, à Guérigny. [Camille Pelletan.]. / Visite du ministre de la marine à l'école principale du service de santé de la marine à Bordeaux. / Dépêche ministérielle relative à l'entretien des coffres à médicaments et à pansements	1904	66		article
15984	39424	90156x1904x81	AMN-1904-67	Variétés. Dépêche ministérielle relative à l'entretien des coffres à médicaments et à pansements. [Camille Pelletan.]. / Hygiène sociale	1904	67		article
15986	39438	90156x1904x81	AMN-1904-81	La lutte contre le paludisme dans l'est africain allemand, par le Dr Souls	1904	81		article
15988	39448	90156x1904x81	AMN-1904-91	Note sur le goundou ou anakhré, par le Dr Cannac	1904	91	 / Pathogénie	article
15992	39456	90156x1904x81	AMN-1904-99	Un cas de maladie du sommeil (observé à la Côte d'Ivoire), par le Dr Cannac	1904	99	 État actuel, 21 octobre 1901. / Antécédents héréditaires. / Habitus extérieur	article
15998	39466	90156x1904x81	AMN-1904-109	La médecine navale aux XVIIe et au XVIIIe siècle, par le Dr Reinhold Ruge,	1904	109	 Traduit de l'allemand par le Dr Gros..	article
16006	39508	90156x1904x81	AMN-1904-151	Variétés. Plaie pénétrante de l'abdomen par arme à feu, sans lésions de viscères, par le Dr H. Gros	1904	151	 / Muséum d'histoire naturelle	article
16008	39518	90156x1904x81	AMN-1904-161	Essai étiologique et pathogénique sur la tuberculose, par le Dr Albert Titi	1904	161		article
16011	39544	90156x1904x81	AMN-1904-187	Fonctionnement du service médical du « Peï-Ho », par le Dr Normand	1904	187	 Établissements français. / Pei-Ho. / Casernements	article
16021	39557	90156x1904x81	AMN-1904-200	La médecine navale au XVIIe et au XVIIIe siècle, par le Dr Reinhold Ruge,	1904	200	 traduit de l'allemand par le Dr Gros,... (Suite.)	article
16023	39598	90156x1904x81	AMN-1904-241	Accidents survenus à la suite de l'explosion d'un réservoir de torpille à bord du Jauréguiberry, par le Dr Guézennec	1904	241		article
16027	39655	90156x1904x81	AMN-1904-298	Variétés. / Isolement, dans les hôpitaux de la marine, des malades atteints de maladies contagieuses et en particulier de tuberculose pulmonaire ouverte	1904	298		article
16028	39657	90156x1904x81	AMN-1904-300	Variétés. / Modification du décret du 4 août 1903 supprimant la grande tenue des officiers supérieurs et subalternes. [C. Pelletan.]. [Émile Loubet.]	1904	300		article
16029	39658	90156x1904x81	AMN-1904-301	Variétés. / Répartition des archives de médecine navale pour l'année 1904	1904	301		article
16030	39668	90156x1904x81	AMN-1904-311	Variétés. Répartition des archives de médecine navale pour l'année 1904. / Liste des périodiques échangés avec les archives de médecine navale	1904	311		article
16034	39678	90156x1904x81	AMN-1904-321	"L'hôpital du croiseur ""Jeanne-d'Arc"". Son installation, par le Dr Lassabatie"	1904	321		article
16035	39688	90156x1904x81	AMN-1904-331	"La canonnière le ""Capricorne"" dans l'océan indien (1902-1904), par le Dr Chemin"	1904	331		article
16039	39707	90156x1904x81	AMN-1904-350	Étude médicale de l'île de Groix, par le Dr Vincent	1904	350	 / État physique	article
16054	39736	90156x1904x81	AMN-1904-379	Variétés. / Aspirateur potain modifié, par le Dr Palasne de Champeaux	1904	379		article
16055	39738	90156x1904x81	AMN-1904-381	Variétés. / Modification du fonctionnement des hôpitaux maritimes	1904	381		article
16056	39739	90156x1904x81	AMN-1904-382	Variétés. Modification du fonctionnement des hôpitaux maritimes. [C. Pelletan.]. / Application dans la marine de la loi du 15 février 1902 relative à la protection de la santé publique	1904	382		article
16063	39758	90156x1904x81	AMN-1904-401	La tuberculose dans la marine au port de Brest. Par le Dr Friocourt	1904	401	 / Mesures d'isolement concernant les tuberculeux	article
16076	39784	90156x1904x81	AMN-1904-427	Hôpital maritime de Port-Louis. Migration vers le rein droit d'un abcès du foie, sans pénétration dans les voies urinaires. Ouverture par la voie lombaire. Guérison. Par le Dr Pfihl	1904	427	 Observation. / Réflexions. / Recherches sur les méthylarsinates, par M. Saint-Sernin... / 1° Méthylarsinates de mercure	article
16077	39788	90156x1904x81	AMN-1904-431	Recherches sur les méthylarsinates, par M. Saint-Sernin	1904	431	 1° Méthylarsinates de mercure. / Asepsie parfaite	article
16084	39799	90156x1904x81	AMN-1904-442	Étude médicale de l'île de Groix, par le Dr Vincent,	1904	442	 (Suite.)	article
16101	39829	90156x1904x81	AMN-1904-472	Variétés. / Modifications à introduire dans la liste des médicaments en usage dans les hôpitaux. [C. Pelletan.]	1904	472		article
16107	39842	90156x1904x82	AMN-1904-5	L'hôpital de combat à bord de Cesarevitch, par le Dr Fontan, 	1904	5		article
16108	39848	90156x1904x82	AMN-1904-10	L'hygiène du marin en 1903, à bord du croiseur cuirassé Pothuau (escadre de la Méditerranée), par le Dr Trabaud, 	1904	10	 / Alimentation. / A. Vivres de ration	article
16126	39870	90156x1904x82	AMN-1904-32	L'explosion du « Forbin », croiseur de 3e classe, par le Dr L'Helgouach, 	1904	32	 et le Dr Valence... / L'explosion	article
16145	39913	90156x1904x82	AMN-1904-75	Variétés. Puériculture. [Dr E. Ausset.]. / Tarif des tirages à part des travaux insérés dans les archives de médecine navale	1904	75		article
16147	39919	90156x1904x82	AMN-1904-81	Essai historique, critique et clinique sur le traitement de la pneumonie lobaire ou fibrineuse aiguë, par le Dr L.-E. Bertrand, 	1904	81	 / I	article
16158	39957	90156x1904x82	AMN-1904-119	Note médicale sur l'hôpital russe du Munychie (Grèce), par le Dr Duval, 	1904	119	 / Mobilier	article
16162	39962	90156x1904x82	AMN-1904-124	Étude médicale de l'île de Groix, par le Dr Vincent, 	1904	124	 (Suite et fin.). Maladies du système digestif. / Muguet. / Aphtes. / Amygdalites. / Angines dites herpétiques. / Syphilis buccale	article
16180	39993	90156x1904x82	AMN-1904-155	Variétés. Mesures à prendre en vue de la prophylaxie de la tuberculose dans les casernes de gendarmerie. [C. Pelletan.]. / Limitation des délivrances de lait au personnel employé journellement au maniement des peintures. Rappel des précautions à observer pour l'exécution de certains travaux pouvant offrir des dangers	1904	155		article
16181	39995	90156x1904x82	AMN-1904-157	Variétés. Limitation des délivrances de lait au personnel employé journellement au maniement des peintures. Rappel des précautions à observer pour l'exécution de certains travaux pouvant offrir des dangers. [C. Pelletan.]. / Enlèvement des emblèmes religieux garnissant des locaux autres que les chapelles. [C. Pelletan.]	1904	157		article
16214	40056	90156x1904x82	AMN-1904-216	Hôpital maritime de Lorient. Hépatite suppurée nostras idiopathique, à évolution latente et à symptômatologie fruste. - Grand abcès unique, enkysté, staphylococcique. Ouverture dorsale postéro-inférieure. - Guérison. Par le Dr F. Michel, 	1904	216	 et le Dr Defressine, ... / Que peut-il arriver aux blessés dans une guerre maritime ? Par le vice-amiral D. Paschen, traduit de l'allemand par le Dr E. Bellet, ..	article
16215	40063	90156x1904x82	AMN-1904-223	Que peut-il arriver aux blessés dans une guerre maritime ? Par le vice-amiral D. Paschen, traduit de l'allemand par le Dr E. Bellet, 	1904	223	 / L'eau potable à bord. / Captation et distribution de l'eau potable, eau distillée et eau stérilisée, par le Dr P. le Méhauté, ..	article
16216	40065	90156x1904x82	AMN-1904-225	L'eau potable à bord. Captation et distribution de l'eau potable, eau distillée et eau stérilisée, par le Dr P. le Méhauté, 	1904	225	 / I. Défectuosités du système actuel de production, de captation et de distribution de l'eau potable. - Moyens d'y remédier. - Fontaines de distribution à pipettes individuelles	article
16222	40075	90156x1904x82	AMN-1904-235	Variétés. / Organisation de l'inspection du travail dans les établissements de la marine	1904	235		article
16224	40081	90156x1904x82	AMN-1904-241	Contribution à la prophylaxie de la tuberculose dans la marine, par le Dr Guès, 	1904	241		article
16230	40095	90156x1904x82	AMN-1904-255	L'eau potable à bord. Captation et distribution de l'eau potable. Eau distillée et eau stérilisée, par le Dr P. le Méhauté, 	1904	255	 (Suite et fin.). / IV. Désinfection des caisses à eau. - Flambage à l'aide d'une lampe à souder	article
16236	40114	90156x1904x82	AMN-1904-274	Les navires-hôpitaux japonais. Par le Dr Georges Varenne, 	1904	274	 / Navires-hôpitaux de l'État. / Personnel. / Aménagements	article
16240	40119	90156x1904x82	AMN-1904-279	Le bassin du Yang-Tsé-Kiang. Par M. le Dr Rideau, 	1904	279		article
16242	40132	90156x1904x82	AMN-1904-292	Les maladies de misère physiologique chez les pêcheurs de Terre-Neuve, par le Dr G. Bonain, 	1904	292	 / Fréquence du scorbut à Terre-Neuve	article
16251	40156	90156x1904x82	AMN-1904-316	Variétés. Examen de la vision des candidats à l'École navale. [C. Pelletan.]. / Mesures à prendre pour éviter la propagation de la tuberculose. [C. Pelletan.]	1904	316		article
16259	40173	90156x1904x82	AMN-1904-333	Notes sur la côte ouest de Madagascar, par le Dr L. Cassien, 	1904	333	 Nossy-bé. / Majunga. / Naméla	article
